id,creatorsId
61719,11463
61719,6170
61719,12376
57865,12551
57865,11434
57865,4430
60246,121
60246,8495
60246,11965
61859,2133
61859,10405
55258,11463
55258,232
55258,4430
60308,665
60308,7894
60308,5022
60308,8822
62351,11401
62351,11309
52675,808
52675,2909
52675,4430
60028,750
60028,12398
60028,1340
60028,12341
62426,12812
62426,12851
62426,11961
61036,412
61036,2133
61036,12174
61036,11488
61328,12817
61328,243
61328,12714
61328,8822
61593,12376
61593,9598
61593,12371
58044,12810
58044,4430
61498,2133
61498,13054
61498,12885
61498,12494
57013,11463
57013,12449
57013,1018
57013,4430
58842,9556
58842,1827
58842,12810
58842,4430
55448,12431
55448,11737
55448,1248
55448,10759
55809,12484
55809,12376
55809,12489
55809,12371
61772,357
61772,358
61772,4430
55382,8221
55382,11921
55382,119
55576,10759
55576,12368
55576,4430
61957,658
61957,8822
57310,12779
57310,12393
57310,10146
57310,4430
56094,277
56094,11309
56094,536
56094,4600
56161,12471
56161,10759
56161,4600
56161,12462
57983,12583
57983,243
57983,7620
57983,4430
57242,11575
57242,2133
57242,12936
57242,12390
62353,12810
57157,12790
57157,11930
57157,11748
57157,4600
57157,12411
62409,12796
62409,12812
62409,12851
60415,12313
60415,10405
52700,694
52700,9047
52700,8822
55820,1107
55820,12174
55820,485
55820,128
55820,12749
55820,208
55820,4430
61739,12452
61739,4300
61739,12369
60290,12590
60290,12313
60290,7528
60290,12704
59977,11309
59977,8822
59847,24
59847,2133
59847,10288
59847,11610
60004,8822
60244,12457
59647,5251
60432,12979
60432,10759
60432,12371
60432,4300
61466,4300
61466,1117
61466,12444
57267,2133
57267,12174
57267,735
60993,12339
60993,8822
59601,8658
59601,12932
59601,11765
59601,12933
59601,72
59601,345
59601,4300
61304,12472
61304,735
61304,12457
61304,9432
57608,12208
57608,24
57608,11912
57608,4430
57933,12472
57933,12954
57933,12953
57933,9224
57933,12952
57933,8822
56866,10023
56866,12474
56866,12298
56866,4430
60711,12765
60711,11347
60711,4600
60711,12785
56593,11841
56593,11575
56593,12837
56593,12836
60992,12806
60992,8822
59999,9799
59999,8652
59999,12457
59999,8221
55985,12464
55985,12465
55985,4430
55255,1141
55255,4150
55255,1322
55255,11765
55255,184
55255,12983
55255,63
55255,4430
60037,12934
60037,12935
60037,11737
60037,12777
55690,11306
55690,4300
55690,12399
61970,4985
61970,4300
61365,954
61365,708
61365,12393
57073,12787
57073,11921
57073,12883
55740,12844
55740,820
55740,12825
55740,12822
55740,2050
55740,1340
55740,4430
57389,12803
57389,12376
57389,3985
57389,575
59700,12875
59700,12771
59700,4430
61548,24
61548,2133
61548,25
61844,11309
61844,8822
55703,24
55703,12696
55703,4300
55703,9408
55751,8003
55751,820
55751,12456
55751,1340
61600,24
61600,2133
61600,177
61600,23
61939,4600
61939,758
55808,12484
55808,12376
55808,12489
55808,12371
60051,10023
60051,12844
60051,11737
60051,1248
60051,12851
59877,18
59877,19
59877,4430
59701,12815
59701,1181
59701,10023
59701,954
59701,789
59701,4430
60299,12313
60299,12460
60299,12763
60299,5022
61969,1052
61969,4300
70406,2983
70406,3671
70406,10581
70406,4430
57993,5160
57993,12371
57993,8822
61289,5251
55536,24
55536,2133
55536,1133
58933,12839
58933,12840
58933,12790
58933,12339
58933,4430
61714,357
61714,8522
61714,4300
61714,12983
61827,12376
56722,120
56722,4600
56722,12371
56063,10023
56063,11737
56063,425
61170,329
61170,190
61170,4430
57959,7718
57959,11921
57959,12711
62002,272
61350,954
61350,4300
61350,1156
58934,12790
58934,322
58934,12759
58934,4430
61406,12803
61406,12940
61406,12941
61406,794
61406,12376
61406,1401
56244,11901
56244,87
56244,11737
52569,12937
52569,486
52569,4300
59698,12860
59698,12738
59698,12847
59698,12807
59698,12900
59698,10326
59698,12861
59698,11354
59698,12737
59698,627
59698,12901
59698,9224
59698,12862
59698,12801
59698,11531
59698,12825
59698,12421
59698,12870
59698,12477
59698,357
57717,388
57717,435
57717,959
57717,2212
57717,1282
57717,146
57717,958
57717,271
57717,4430
59441,12376
59441,182
57872,2133
57872,10785
57872,12551
57872,11434
62565,365
70591,10581
70591,260
70591,958
70591,4430
61950,942
57152,12842
57152,12444
59967,10023
59967,10445
57108,750
57108,12801
57108,1340
57108,12341
58441,4430
55584,11886
55584,12915
55584,10759
55584,12368
55584,11921
62108,2133
62108,2879
61718,11463
61718,6170
61718,12376
61648,12374
61648,2133
61648,101
61648,12711
61373,2133
61373,11309
61373,63
61373,119
53198,12891
53198,4430
61956,8822
61968,4300
61968,8125
59635,5251
61857,2133
61857,10405
56176,11901
56176,12782
56176,12457
56176,1117
59845,12464
59845,12465
59845,4430
62107,1004
62107,2133
57908,7639
57908,12815
57908,12943
57908,4300
57908,12393
61443,2133
61443,72
61443,119
60653,13053
60653,10432
60653,11560
60653,8822
60245,121
60245,8495
60245,11965
60431,12979
60431,4300
60431,12371
59326,4430
61967,1052
61967,4300
59789,1258
59789,1185
59789,106
59789,1612
59789,965
59789,389
59789,5180
59789,1219
59789,144
59789,955
59789,4430
62092,11309
55773,11463
55773,312
55773,8825
55773,8822
61302,12472
61302,735
61302,12457
61302,9432
61890,11841
61890,1082
57932,12830
57932,12490
57932,12472
57932,8822
57932,12838
58683,24
58683,2133
58683,10288
58683,11610
61778,243
61778,8822
57302,5738
57302,12369
57302,11921
57302,12444
57361,12738
57361,12737
57361,12707
57361,926
57361,5022
57361,4430
61209,2133
61209,4985
55374,8221
55374,119
55374,4430
62058,11841
62032,1827
62032,305
62032,1183
62032,1177
62032,148
62032,4430
60088,277
60088,8822
60595,11401
60595,9081
60595,12880
60595,11680
60595,942
60595,8822
57266,2133
57266,12174
57266,9598
57266,12470
60243,12457
52568,2428
52568,4300
52568,649
61875,312
61875,4300
61988,10405
61988,12457
61794,10405
61794,8822
57835,12762
57835,8653
57835,3820
57835,11680
57835,12371
57835,12711
57835,345
57835,4430
61893,12457
61893,11925
55476,12208
55476,24
55476,11912
55476,8822
55447,12431
55447,11737
55447,10759
55447,72
57711,12492
57711,12483
57711,11263
57711,12816
57711,4430
61945,11437
61945,8822
55664,95
55664,2133
57320,12779
57320,12376
57320,11309
57320,10146
61181,2133
61181,1369
61035,2133
61035,12174
61035,208
61035,11488
59795,808
59795,1178
59795,2909
59795,46
59795,5125
59795,199
59795,1272
59795,4430
62481,894
62481,10004
56093,9018
56093,277
56093,536
56093,4600
56038,12492
56038,644
56038,12456
56038,805
61870,11965
61870,8822
31745,18
31745,19
31745,4430
60846,12882
60846,954
60846,10182
60846,11921
62057,11841
62057,12806
58609,24
58609,25
58609,4430
55368,2133
55368,2879
55368,63
55368,119
61874,12472
61874,4300
61980,2133
61980,182
57906,935
57906,4267
57906,8822
61959,12910
61959,8822
60302,24
60302,1433
60302,4430
59867,2133
59867,5160
59462,12480
59462,12371
59462,4430
60430,12979
60430,10759
60430,12371
60430,4300
61883,2133
61883,312
61215,12456
56243,11901
56243,87
56243,11737
58348,12471
58348,11798
58348,12298
58348,5107
58348,12369
58348,10320
58348,12343
58348,4430
56568,2133
56568,894
56568,9233
56568,11434
62028,1298
62028,11921
56021,10785
56021,12456
56021,7413
56021,12714
61987,12913
61987,11921
59742,12376
61966,241
61966,4300
58290,12807
58290,12808
58290,4430
61979,2133
61979,10405
61795,9286
58699,10144
58699,935
58699,8822
61942,2133
61942,9096
56276,12297
56276,1133
56276,8658
56276,12371
56276,4430
61911,12376
61911,12549
58226,12807
58226,12806
58226,12456
58226,12808
61216,11921
61940,648
61940,4300
62029,12698
62029,11921
61965,1052
61965,4300
55427,11463
55427,232
55427,4300
58837,125
58837,7119
58837,1063
58837,9520
58837,8901
58837,460
58837,8301
58837,4567
58837,4430
61978,2133
61978,7190
61955,658
61955,8822
55807,12319
55807,12376
55807,12371
55807,1156
55652,12416
55652,4300
55652,12698
55652,12444
57964,44
57964,954
57964,1209
57964,144
57964,270
57964,389
57964,959
57964,199
57964,4430
58991,10023
58991,13251
58991,8822
55799,11463
55799,12449
55799,12376
55381,8221
55381,11921
55381,119
61981,2133
56175,11901
56175,12782
56175,12457
56175,1117
61199,12376
61199,12832
59853,2133
59853,12853
61203,12456
61866,2133
61866,312
58678,1004
58678,12997
58678,360
58678,12421
58678,87
58678,357
58678,16
58678,12936
58678,182
58678,24
58678,6170
58678,359
58678,440
58678,2879
58678,11610
58678,12462
58678,758
58678,10172
58678,4430
57958,12864
57958,7718
57958,11921
57958,12711
61990,658
61990,8822
61780,894
61780,190
61780,4430
52699,694
52699,6170
52699,9047
52699,8822
61864,12376
61864,758
61497,2133
61497,13054
61497,12885
60003,8822
61881,312
61881,8822
62038,4300
62038,1117
61843,8822
59154,2
59154,273
59154,437
59154,674
59154,4430
57241,2133
57241,8814
57241,12390
61865,312
61865,12376
56844,11680
56844,486
56844,11930
56844,8822
61878,2133
61878,241
60991,12472
60991,8822
61977,12393
61977,8822
59876,1052
59876,1286
59876,8991
59876,206
59876,4430
61994,2133
61994,1336
61206,12376
56935,192
56935,4300
56935,613
56935,12886
61898,8822
58671,12174
58671,11886
58671,8728
56227,2133
56227,11680
56227,12849
56227,10144
61713,357
61713,8522
61713,4300
61713,12983
60298,12313
60298,12460
60298,12763
60298,5022
55954,10759
55954,12462
55954,4430
59975,10785
59975,8822
61231,12376
61231,12494
61288,5251
60024,234
59593,10936
61848,12376
61848,26
60990,8822
61976,8822
61973,2133
61973,10405
61897,11488
61897,8822
57981,2983
57981,2879
57981,175
57981,2502
57981,13262
57981,3671
57981,6901
57981,1286
57981,4430
61941,12376
61941,12477
57220,8094
57220,73
57220,11354
57220,11921
60765,4150
60765,11680
60765,12886
60765,571
60765,8822
59020,10936
59020,2338
59020,12816
61880,444
61880,8822
56845,486
56845,8822
61834,2133
61834,607
55998,11901
55998,87
55998,4430
62088,2133
62088,1103
59001,12778
59001,322
59001,12759
59001,8822
57151,12842
57151,12444
62000,571
62000,8822
61985,2133
61985,25
60429,12979
60429,10759
60429,12371
60429,4300
61871,4300
61871,9484
56860,11463
56860,232
56860,4430
57107,750
57107,12890
57107,1340
57107,12341
61855,2133
61855,72
60412,12313
58857,651
58857,46
58857,13272
58857,1827
58857,44
58857,1310
58857,1273
58857,1247
58857,4430
61849,2133
61849,10405
58673,232
58673,125
58673,32
58673,4430
61342,8098
61342,4600
61964,4300
55426,11463
55426,232
55426,4300
59842,87
59842,5815
59842,2821
59842,5936
59842,6986
59842,682
59842,1162
59842,1286
59842,4430
56444,12392
56444,4600
56444,12447
56444,12483
59529,2133
59529,8535
61853,2133
61853,12910
61599,24
61599,2133
61599,177
61599,23
61873,2697
61873,4300
59752,12464
59752,12376
59752,12465
61852,2133
61852,63
61779,8822
61998,2133
61998,12814
61869,2133
61869,694
58990,10023
58990,13251
58990,8822
60413,12313
60413,10405
61885,2133
61885,312
59835,10759
59835,11531
59835,4430
61850,2133
61850,10405
61343,658
61343,4600
61946,9137
61826,2133
61826,12783
59634,5251
61999,2133
61999,607
61856,2133
60978,12313
61960,12979
61960,4300
57946,11463
57946,104
57946,30
57946,12818
57946,190
57946,232
57946,125
57946,32
57946,894
57946,12466
57946,4430
59966,10023
59966,10445
61851,2133
61851,7190
55317,1141
55317,12426
55317,4300
55317,63
55317,12983
61838,2133
61838,12484
56062,10023
56062,11737
56062,425
61861,12208
61861,4600
61947,9364
61963,2697
61963,4300
55431,97
55431,4430
55535,24
55535,2133
55535,312
55535,241
61830,12882
61830,2133
61997,2133
61997,12909
61154,12313
61983,2133
61983,10405
61961,1052
61961,4300
61841,2050
61841,12518
61841,1267
61841,1297
61841,17
61841,1226
61841,4430
61829,12208
61829,2133
60270,7639
60270,12796
60270,12457
60270,12812
55657,95
55657,12983
55657,4430
60348,2133
60348,61
59709,11901
59709,10023
59709,10759
59709,208
59709,12810
59709,4430
56207,12464
56207,12376
56207,12465
60087,277
60087,8822
56842,11680
56842,486
56842,8822
56278,1004
56278,9233
56278,11434
56278,4430
60203,2133
60203,12778
59976,8822
56092,9018
56092,277
56092,536
56092,4600
61235,12457
61235,272
58470,105
58470,1220
58470,1267
58470,3447
58470,1273
58470,1178
58470,222
58470,223
58470,4430
61210,11841
61210,713
57240,2133
57240,8814
57240,12390
61202,8825
61202,8822
59837,5039
59837,8653
59837,5022
59837,5021
59837,5251
59837,6986
59837,4983
59837,4430
56126,329
56126,495
56126,11841
56126,925
56126,10329
57706,11309
57706,10004
57706,12810
57706,4430
56875,10023
56875,12474
56875,12298
56875,11921
55688,11306
55688,4300
55688,12399
57883,12174
57883,438
57883,8728
59623,12979
59623,12376
59623,12771
59623,12745
55608,12843
55608,12392
55608,11921
55608,12393
60231,12810
60231,4430
58770,2050
58770,12456
58770,12924
58770,12711
60615,11401
60615,11680
60615,11801
60615,486
60615,8822
61138,2133
61194,10405
61194,8822
58980,305
58980,945
58980,389
58980,13272
58980,198
58980,30
58980,4430
56592,11841
56592,11575
56592,11765
56592,12836
56592,12921
55772,11463
55772,312
55772,8825
55772,8822
55355,9018
55355,2879
55355,119
55355,4430
60137,2133
60137,12174
60137,208
60137,11488
56174,11901
56174,12782
56174,12457
56174,1117
57336,9799
57336,12452
57336,12457
57336,11488
60631,12922
60631,5144
60631,12444
60631,4300
60631,12398
60631,12825
61182,11841
61182,8221
57051,12457
57051,12438
57051,9432
57051,72
57051,12777
61195,312
61195,8822
61081,4300
61081,11488
57368,12738
57368,12737
57368,12707
57368,5022
47666,25
47666,10119
47666,11560
47666,12407
47666,4430
52567,2428
52567,4300
52567,649
60269,7639
60269,12796
60269,12457
60269,12812
59874,12469
59874,12759
59874,11930
59874,12376
59645,5251
61212,8822
58989,12839
58989,12840
58989,12339
58989,8822
59434,483
59434,935
59434,12444
59434,4430
61179,241
61179,4300
59825,12810
59825,4430
61228,11737
61228,7190
58003,232
58003,532
58003,3635
58003,13272
58003,121
58003,6986
58003,42
58003,3637
58003,4430
59343,192
59343,4996
56037,12492
56037,644
56037,12456
56037,805
58879,2133
58879,9096
54760,750
54760,9371
54760,676
54760,4300
61192,8849
61192,12787
61192,11921
61192,12786
55798,11463
55798,12449
55798,12376
59747,11737
59747,11930
60202,11511
60202,4430
60575,11737
60575,12786
56061,10023
56061,11737
56061,425
55344,9286
55344,12752
55344,11434
55344,11488
57904,935
57904,4267
57904,8822
58682,24
58682,2133
58682,10288
58682,11610
58406,12823
58406,10917
58406,4430
59728,12841
59728,12376
61229,11737
61229,658
56443,8098
56443,8606
56443,4600
56443,12447
61193,365
61193,11921
59180,2133
59180,12853
55139,32
55139,30
55139,1226
55139,2909
55139,4430
59761,486
59761,8822
61189,9137
61189,12376
56548,1612
56548,270
56548,196
56548,13272
56548,61
56548,30
56548,4430
60287,5144
61196,12697
59785,146
59785,4430
57319,12779
57319,12376
57319,11309
57319,10146
57949,7718
57949,12711
57949,4430
60268,7639
60268,12829
60268,12457
60268,12812
57722,1612
57722,105
57722,260
57722,966
57722,1267
57722,1237
57722,967
57722,271
57722,4430
56158,10759
56158,4600
56158,12462
61191,11841
61191,243
55806,12319
55806,12376
55806,12371
55806,1156
55727,121
55727,8495
55727,11965
59615,1107
59615,1040
59615,12456
59615,12817
59019,11309
59019,2338
59019,12816
55607,12843
55607,12392
55607,11921
55607,12393
56285,120
56285,12371
56285,4430
59605,735
59605,12837
59605,4300
56020,12456
56020,7413
56020,12714
59000,12759
59000,12437
59000,12863
59000,8822
58670,12174
58670,11886
58670,438
58670,8728
59733,12456
59733,11488
61180,365
61180,12376
55250,12441
55250,741
55250,12866
55250,4430
55116,5251
55993,11680
55993,1156
55993,4430
61213,8822
61184,8822
61184,12136
56418,8658
56418,1133
56418,12749
61136,4300
56242,11901
56242,87
56242,11737
61944,571
61944,8822
58225,12807
58225,12806
58225,12456
58225,12808
57106,750
57106,1340
57106,12341
55702,24
55702,12696
55702,4300
55702,9408
56226,2133
56226,11680
56226,1156
59439,12376
59439,182
60573,12456
60573,708
61222,424
61222,12376
56082,10936
56082,11680
56082,942
56082,8822
60235,1141
60235,12376
57962,5178
57962,1863
57962,9175
57962,96
57962,12538
57962,4430
59721,648
59721,4300
62399,12387
62399,12502
62399,12818
62124,12956
62124,12752
62124,5251
62124,12981
62124,13058
62124,12991
62124,13007
62124,12817
62124,9286
62124,12948
62124,4430
55367,2133
55367,2879
55367,63
55367,119
55367,12838
56060,10023
56060,11737
56060,425
55694,24
55694,9408
55694,4430
61205,2133
61205,9137
61082,4300
61082,1336
60352,571
61132,12341
60385,1433
60385,4430
61023,11921
61023,12470
54948,11743
54948,182
54948,4430
55749,8003
55749,820
55749,1340
55749,12456
59540,7245
59540,4300
61133,4300
61190,9137
61190,11921
57907,8024
57907,1301
57907,2673
57907,2909
57907,4430
60242,12457
57931,12472
57931,12917
57931,12697
57931,8822
57150,613
57150,12842
57150,12444
59997,9799
59997,8652
59997,12457
59997,8221
61214,2133
61214,12472
55582,11886
55582,12915
55582,10759
55582,12368
55582,11921
59515,11463
59515,12449
59515,4430
61178,2133
61178,2964
57903,935
57903,4267
57903,8822
59633,5251
60384,23
60384,4430
55651,12778
55651,12416
55651,4300
55651,12444
61120,12456
56720,120
56720,4600
56720,12371
59965,10023
59965,10445
60409,4430
55534,24
55534,2133
55534,312
60031,12694
60031,12457
61024,260
61024,11921
60710,12313
60710,12697
59984,243
59984,8822
60216,4300
60216,1156
60466,2302
60466,12562
60466,4430
61183,25
61183,4600
59786,12810
59786,4430
60282,3635
60282,8822
56225,2133
56225,11680
56225,1156
55701,24
55701,12696
55701,4300
55701,9408
59929,11757
59929,8822
59973,11354
59973,8822
59841,12810
59841,4430
57788,12456
57788,12406
57788,12485
57788,12832
57788,12816
60370,9580
59897,4600
59897,925
59897,9031
59897,12447
60230,12704
60230,11921
59931,8671
59931,8822
60002,8822
55687,11306
55687,4300
55687,12399
59610,12801
59610,11531
59610,12376
59610,11354
59610,925
59610,12494
58736,24
58736,312
58736,4430
51625,12313
51625,121
51625,10365
51625,12262
51625,3942
57050,12457
57050,72
57050,9432
57050,12777
60277,4300
59831,4430
55663,95
55663,2133
55663,12983
52698,512
52698,694
52698,9047
52698,8822
56612,954
56612,11309
56612,708
57367,12738
57367,12737
57367,12707
57367,5022
59933,8221
59933,8822
59819,4430
55726,121
55726,8495
55726,11965
59574,10405
59574,8822
59727,12376
59727,11531
55606,12843
55606,12392
55606,11921
55606,12393
59935,8247
59935,8822
71512,322
55545,24
55545,2133
55545,25
57947,12313
57947,12466
57947,12818
60086,277
60086,8822
59018,312
59018,2338
59018,12816
59018,8822
55445,12431
55445,11737
55445,10759
55445,72
60324,10405
60324,8822
60142,12451
60142,4600
57869,2133
57869,12979
57869,12846
57869,9123
57869,11434
60226,12806
60226,4600
56591,11841
56591,11575
56591,12837
56591,12836
60227,11841
60227,11930
58669,12174
58669,11886
58669,438
58669,8728
59644,5251
56840,486
56840,8822
56491,648
56491,12781
56491,4430
56206,12464
56206,12376
56206,12465
60217,10432
60217,11737
55923,95
55923,11680
55923,486
55923,9081
55923,4430
56874,10023
56874,12474
56874,12298
56874,11921
60386,12369
60386,11921
60337,12472
60337,4300
60337,12371
60337,234
59353,12765
59353,11347
59353,4600
59353,12785
58769,2050
58769,12456
58769,26
58769,12709
58769,12711
60323,312
60323,8822
60296,2133
60296,12848
52107,13053
52107,12393
52107,4430
56081,10936
56081,11680
56081,942
56081,8822
59720,4300
60219,11263
60219,8822
57335,9799
57335,12910
57335,12452
57335,12457
57335,11488
57956,12820
57956,7718
57956,11921
57956,12711
60380,87
60380,12313
60380,536
60380,758
56417,8658
56417,1133
51721,10023
51721,13251
51721,4430
59983,925
59983,8822
59726,322
59726,12376
56442,8098
56442,8606
56442,4600
56442,12447
58224,12807
58224,12806
58224,12456
58224,12808
58878,2133
58878,9096
57742,105
57742,180
57742,2985
57742,1827
57742,259
57742,1286
57742,824
57742,4430
59746,11737
59746,243
60229,10326
60229,11921
59453,2133
59453,5160
60280,2133
60280,12841
58688,12480
58688,4300
58688,12371
57902,9937
57902,935
57902,8822
60195,4600
60195,12486
59627,12815
59627,10023
59627,11737
59627,789
60267,12830
60267,7639
60267,12796
60267,12457
60276,2133
60276,10399
60276,10329
60276,63
60276,12494
55366,2133
55366,2879
55366,63
55366,119
57318,12779
57318,12376
57318,11309
57318,10146
60200,12376
60200,61
59573,10405
59573,8822
56401,11748
56401,357
56401,1054
56401,1018
56401,11680
56401,11306
56401,12444
56401,4430
56241,11901
56241,87
56241,11737
55725,121
55725,8495
55725,11965
60480,12456
60480,658
59342,192
59342,88
60259,9549
60259,12376
60228,312
60228,4600
60211,649
60211,4600
60427,506
60427,5268
60427,4261
60427,661
60427,3916
60427,110
60427,4430
61341,12456
61341,12832
57105,750
57105,12806
57105,1340
57105,12341
60196,2133
55780,8901
55780,11757
55780,4430
60275,11737
60275,4028
55314,1141
55314,72
55314,11765
55314,12983
55314,4300
55314,63
56157,10759
56157,4600
56157,12462
60199,12376
60199,9408
56036,644
56036,12456
56036,805
56036,12435
62001,12813
62001,12341
57863,4430
61335,12376
61335,11488
60481,12456
60481,7926
57138,11875
57138,12444
57138,4430
56019,12456
56019,7413
56019,12714
60285,192
62026,4300
55404,8901
55404,11757
55404,8822
57386,12803
57386,12376
57386,3985
57386,575
60468,211
60468,388
60468,1267
60468,1293
60468,260
60468,223
60468,2626
60468,4430
57930,12738
57930,12737
57930,12472
57930,8822
60266,12830
60266,7639
60266,12796
60266,12457
59622,12979
59622,12376
59622,12771
55581,11886
55581,10759
55581,12368
55581,11921
60094,12376
60094,8584
60325,11921
60325,12494
56839,486
56839,8822
59873,12469
59873,12759
59873,11930
59873,12376
52870,425
52870,1156
52870,12376
52870,101
52870,12371
59632,12313
59632,5251
55650,12778
55650,12416
55650,4300
55650,12444
55533,24
55533,2133
55533,312
61338,277
61338,12457
56059,10023
56059,11737
56059,425
60068,12815
60068,4300
58987,12839
58987,12840
58987,12790
58987,12339
58987,8822
57218,8094
57218,73
57218,11354
57218,11921
55424,11463
55424,232
55424,4300
55424,1275
57901,665
57901,935
57901,8822
60349,1196
60349,12371
60349,4600
60349,12767
61913,4300
61913,101
59740,12376
56080,10936
56080,11680
56080,942
56080,8822
60030,322
60030,12457
61790,322
61790,12457
55748,8003
55748,820
55748,12456
55748,1340
60035,11886
60035,12376
23033,4201
23033,435
23033,2082
23033,1301
23033,658
23033,372
23033,444
23033,1929
23033,8544
23033,1915
23033,1933
23033,146
23033,4430
57701,11309
57701,10004
57701,4430
55544,24
55544,2133
55544,25
56496,648
56496,12815
56496,1141
56496,4300
56496,12781
55506,12376
55506,10090
55506,12494
56590,11841
56590,11575
56590,12460
56590,11765
57385,12803
57385,12376
57385,575
55444,11737
55444,10759
55444,72
60334,11463
60334,12449
60334,1018
60334,4430
57868,2133
57868,12551
57868,11434
57880,12174
57880,11886
57880,438
57880,8728
59096,7718
59096,12376
59608,12847
59608,357
59608,11354
59608,12376
59608,12848
59643,5251
56205,12464
56205,12376
56205,12465
60140,8221
55796,11463
55796,12449
55796,12376
60006,105
60006,9565
60006,196
60006,958
60006,271
60006,4430
60057,2133
60057,12339
59922,12313
59922,12375
59178,2133
59178,12853
55686,11306
55686,4300
55686,12399
60056,12376
60056,789
61230,12376
61230,10090
58725,12313
58725,10405
57299,12492
57299,12319
57299,5738
57299,11921
57299,12444
55365,9018
55365,2133
55365,63
55365,119
58877,2133
58877,9096
56611,954
56611,11309
56611,708
59590,243
55714,121
55714,11965
55714,4430
57366,12738
57366,926
57366,5022
57366,8822
56091,277
56091,11309
56091,536
56091,4600
61186,12313
58681,24
58681,2133
58681,10288
58681,11610
59452,2133
59452,5160
60079,2133
60079,1113
60073,11930
60073,12376
57346,11530
57346,11309
57346,4430
56223,2133
56223,11680
56223,10144
56223,1156
59017,243
59017,2338
59017,12816
60007,2133
60007,61
60069,11737
60069,758
52872,232
52872,24
52872,4430
56124,329
56124,11841
56124,925
59725,8671
59725,12376
56873,10023
56873,12474
56873,12298
56873,11921
48268,1186
48268,2707
48268,2041
48268,2038
48268,1251
48268,105
48268,32
48268,1295
48268,601
48268,388
48268,1927
48268,1865
48268,1887
48268,12581
48268,1827
48268,6082
48268,5764
48268,13424
48268,9565
48268,2069
39883,1186
39883,2038
39883,1295
39883,1247
39883,13352
39883,1759
39883,6758
39883,1066
39883,2056
39883,946
39883,13100
39883,4430
60128,8822
60128,7190
55598,12471
55598,7190
55598,4430
59963,10023
59963,10445
59963,13251
59963,11354
59963,8822
55770,11463
55770,750
55770,8825
55770,8822
56058,10023
56058,11737
56058,425
56058,1248
59227,218
59227,12456
58961,12814
58961,4600
57069,12787
57069,12376
57069,12786
57049,12457
57049,72
57049,12489
57203,11748
57203,12371
57203,4430
52565,11680
52565,486
52565,4300
52565,1914
60329,95
60329,11680
60329,9081
60329,4430
60144,232
60144,339
60144,1222
60144,3644
60144,928
60144,3637
60144,161
60144,3998
60144,4430
57263,12376
57263,9598
60064,1141
60064,8822
59994,10405
59994,8822
55903,644
55903,12435
55903,4430
60095,10023
60095,11737
60095,12470
56018,12802
56018,12456
56018,12714
60127,10405
60127,8822
60078,11092
60078,12376
60115,10405
60115,12456
56279,11575
56279,12791
56279,12792
56279,4430
59241,12208
59241,2133
55649,12778
55649,12416
55649,4300
55649,12444
51624,12313
51624,121
51624,10365
51624,12262
51624,12398
59719,4300
59719,935
55105,4430
56718,4600
56718,8221
56718,12371
57334,9799
57334,12452
57334,12457
57334,11488
57955,12820
57955,7718
57955,11921
57955,12711
56730,11401
56730,4430
59451,2133
59451,5160
60075,11737
58841,24
58841,25
58841,4430
56838,486
56838,8822
56035,644
56035,12456
56035,805
56035,12435
59177,2133
59177,12853
59613,1107
59613,1040
59613,12456
59613,12817
55605,12843
55605,12392
55605,11921
55605,12393
57317,12779
57317,12376
57317,11309
57317,10146
60070,12826
60070,4300
55114,5251
58876,2133
58876,9096
60326,9018
60326,63
60326,119
60326,4430
58680,24
58680,2133
58680,10288
58680,11610
56240,11901
56240,87
56240,11737
57934,11401
57934,4430
61329,2133
61329,3635
60074,2133
60074,12783
58798,11401
58798,4430
60063,12678
60063,8822
60379,2133
60379,9096
59607,12376
59607,12421
59607,11354
59607,12838
55951,11401
55951,4430
60265,7639
60265,12796
60265,12457
60121,12376
60121,7190
55724,121
55724,8495
55724,11965
60132,87
60132,103
60132,261
60132,661
60132,1231
60132,6001
60132,4430
59341,192
59341,88
61234,11354
61234,11921
59745,12431
59745,11737
61207,2133
61207,61
57148,613
57148,12842
57148,12444
59971,95
59971,8822
59621,12979
59621,12376
59621,12771
59621,11560
57104,750
57104,12841
57104,1340
57104,12341
55313,11765
55313,12983
55313,4300
55313,63
59872,12469
59872,12759
59872,11930
59872,12376
55580,10759
55580,12368
55580,11921
61160,2697
61160,12376
60072,2133
60072,12715
57095,12767
57095,1340
57095,4430
61208,2133
61208,12783
57879,12174
57879,438
57879,8728
59972,12841
59972,8822
59238,8094
59238,11921
57989,5160
57989,12371
57989,8822
59738,12376
59738,182
56172,11901
56172,12457
56172,1117
55896,8825
55896,12714
55896,10329
55896,4430
61155,11559
61155,4300
56090,16
56090,536
56090,4600
60034,10432
60034,12376
60264,7639
60264,12829
60264,12457
59894,4300
59894,12698
59669,1082
59669,12444
59669,4430
57384,12803
57384,12376
57384,575
55443,11737
55443,10759
55443,72
59554,2879
59554,4300
59767,658
59767,11921
57866,2133
57866,12551
57866,11434
56589,11841
56589,11575
56589,11765
56589,12836
55402,8901
55402,11757
55402,8822
55850,9443
55850,8847
55850,4430
56499,12441
56499,10785
56499,12319
56499,4430
52869,4300
52869,101
52869,12371
59106,87
59106,365
59106,5764
59106,380
59106,1231
59106,113
59106,958
59106,4430
57298,12319
57298,12489
57298,1082
57298,11921
57298,12444
59834,3347
59834,12341
59846,87
59846,506
59846,189
59846,2958
59846,9565
59846,676
